,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,artist
5609,,,,,,,,148313.81,,,HUANG YINGCHEN (17TH CENTURY)
5610,,,,,,,,26966.15,,,ZHANG DAOWO (1757-1829)
5611,,,,,27838.0,,,114606.13,,,ZOU ZHILIN (ACTIVE 1610-1651)
5612,,,,,,,,60673.83,,,GUAN SI (ACTIVE 1573-1630)
5613,,,,,,,,107864.59,,,CHEN HONGSHOU 1768-1822
5614,,,,,,,,114606.13,,,LÜ QIAN 1621-1706
5615,,,,,,,,16179.69,,,WANG ZHI (QING DYNASTY)
5616,,,,,,,,8089.84,,,STYLE OF MA YUAN
5617,,,,,,,,26966.15,,,KUNCAN (1612-AFTER 1674); SHEN SHUYU (17TH CENTURY)
5618,,,,,,,,24269.53,,,LIAOWU (LATE SOUTHERN SONG DYNASTY)
5619,,,,,,,,175279.96,,,STYLE OF MI FU
5620,,,,,,,,4044.92,,,SONG BAOCHUN 1748-1818
5621,,,,,,,,6471.88,,,GU SHI (18TH CENTURY)
5622,,,,,,,10799.25,53932.3,,,YUAN SHANGTONG (1570-AFTER 1661)
5623,,,,,,,,17528.0,,,YAO YUNZAI (17TH CENTURY)
5624,,,,,,,,9438.15,,,ZHAO CHENGMU 1707-1762
5625,,,,,,,,175279.96,,,ATTRIBUTED TO DAI JIN
5626,,,,,455708.06,0.0,,303369.16,,,HUA YAN 1682-1756
5627,,,,,,,,554424.0,,,WANG GAI (1645-AFTER 1710)
5628,,,,,,,8774.39,13483.07,,,JIANG CHENSHENG (19TH CENTURY)
5629,,,,,,,,14831.38,,,MING ZHONG (18TH CENTURY)
5630,,,,,0.0,,,10786.46,,,MI WANZHONG 1570-1628
5631,,,,,,,,12808.92,,,WANG RU (QING DYNASTY)
5632,,,,,,,,25617.84,,,TAO SHAOYUAN 1814-1865
5633,,,,,,,,25617.84,,,HUA AO (19TH CENTURY)
5634,,,,,,,,53932.3,,,JIANG HENG 1672-1743
5635,,,,,,,,56628.91,,,GU QIYUAN 1565-1628
5636,,,,,,,,6741.54,,,YE HENG (QING DYNASTY)
5637,,,,,,,,26966.15,,,YU ZHIDING 1647-1716
5638,,,,,,,,8089.84,,,LI SHU (19TH CENTURY)
5639,,,,,,,,0.0,,,YOU YIN 1732-1812
5640,,,,,,,,13483.07,,,XUE ZHENDONG (ACTIVE LATE QING DYNASTY)
5641,,,,,,,,0.0,,,GU YINGTAI (QING DYNASTY)
5642,,,,,673679.6,1670858.91,74244.88,1212398.0,,,ZHU YUNMING 1460-1526
5643,,,,,,,,8764.0,,,SONG XIANG 1756-1826
5644,,,,,,,,13483.07,,,ZHANG ZHAO 1691-1745; LI ZONGWAN 1705-1759
5645,,,,,,,,7280.860000000001,,,GAO KAI 1769-1839
5646,,,,,,,,2696.61,,,REN DAORONG 1823-1906
5647,,,,,,,8774.39,13483.07,,,GUO LIN 1767-1831
5648,,,,,,,,17528.0,,,ZHAO YI 1727-1814
5649,,,,,,,,20224.61,,,JI HUANG 1711-1794
5650,,,,,,,,10112.31,,,GUI FU 1736-1805
5651,,,,,,,,18876.3,,,QIAN DAXIN 1728-1804
5652,,,,,,,,0.0,,,NIU SHUYU 1760-1827
5653,,,,,5567.6,,8774.39,11460.61,,,BAO SHICHEN 1775-1855
5654,,,,,,,,8764.0,,,ZHAO SHIJUN (?-1927)
5655,,,,,,,,35055.99,,,ATTRIBUTED TO WANG YUANQI
5656,,,,,,,,26966.15,,,LUO BINGZHANG 1793-1866; QIAO SONGNIAN 1815-1875; BAO CHAO 1828-1886 ET AL.
5657,,,,,,,,60673.83,,,LÜ YIJING ET AL.
5658,,,,,,,9449.35,8764.0,,,CAO XIUXIAN 1708-1784
5659,,,,,,,,175279.96,,,PAN TIANSHOU 1897-1971
5660,,,,,,,,88988.29000000001,,,FAN ZENG (B.1938)
5661,,,,,,,,24269.53,,,XIE ZHILIU 1910-1997; PAN BOYING 1905-1966
5662,,,,,,,,37752.61,,,ZHANG DAQIAN 1899-1983; HE WEIPU 1842-1922
5663,,,,,,,450598.9,462469.43000000005,,,MAQBOOL FIDA HUSAIN (1913 - 2011)
5664,,,,,10439.25,,,12808.92,,,SATISH GUJRAL (B.1925)
5665,,,150482.91999999998,98312.65,270028.6,334720.5,289959.99,432806.67,,,SAYED HAIDER RAZA (B.1922)
5666,,,507081.14,,225487.8,242535.18,636211.0900000001,183504.65000000002,,,FRANCIS NEWTON SOUZA (1924 - 2002)
5667,,,,,,,,21572.92,,,K.S. RADHAKRISHNAN (B. 1956)
5668,234844.67,,206642.88999999998,78138.67,114135.8,28807.91,12824.11,124044.29,,,B. PRABHA (1933 - 2001)
5669,,,,,0.0,0.0,,10786.46,,,B. VITHAL (1935 - 1992)
5670,,,157693.44,207422.65,0.0,,173868.0,476761.49,,,JAGDISH SWAMINATHAN (1928 - 1994)
5671,,,,,,,,565210.46,,,JEHANGIR SABAVALA (1922 - 2011)
5672,,,,290959.99,66811.2,0.0,,0.0,,,KRISHEN KHANNA (B.1925)
5673,,,,,48716.5,54872.21,0.0,80898.44,,,AVINASH CHANDRA (1931 - 1991)
5674,,,,,,,33747.67,10112.31,,,AMBADAS KHOBRAGADE (1922 - 2012)
5675,,,,,,,,3775.26,,,SHRINIVAS)
5676,159709.82,,51294.34,,109681.72,10974.44,2718172.41,2470099.12,,,VASUDEO S. GAITONDE (1924-2001)
5677,,,,,,,,0.0,,,NATVAR BHAVSAR
5678,,566639.33,537564.64,,55676.0,,,450873.99,,,AKBAR PADAMSEE (B.1928)
5679,,,,0.0,,,,1044938.2199999999,,,RABINDRANATH TAGORE (1861 - 1941)
5680,,,,,,,,24269.53,,,KISORY ROY (1911 - 1965)
5681,,,,,,,67495.34,29662.760000000002,,,ANTONIO XAVIER TRINDADE (1870 - 1935)
5682,,,,,,,,14831.38,,,IVAN PERIES (1921 - 1988)
5683,,,,,5567.6,98084.08,12149.16,237032.45,,,JAMINI ROY (1887 - 1972)
5684,,0.0,,,20878.5,,,40449.22,,,SUDHIR PATWARDHAN (B.1949)
5685,,,,,9743.3,0.0,,67415.37,,,BIREN DE (1926-2011)
5686,,,,,,,,40449.22,,,G. R. SANTOSH (1929 - 1996)
5687,,,,,,,,0.0,,,RABIN MONDAL (B.1932)
5688,,,,,,,,6741.54,,,SHIAVAX CHAVDA (1914 - 1990)
5689,,,,,,,,4044.92,,,P. KANETKAR)
5690,,,,,,,0.0,8089.85,,,SHANKAR BALWANT PALSIKAR (1917 - 1984)
5691,,,21983.29,0.0,,,,29662.76,,,PARAMJIT SINGH (B.1935)
5692,85495.22,,,,,,,0.0,,,SAKTI BURMAN (B. 1935)
5693,,,,,22270.4,,,138875.66,,,PARESH MAITY (B.1965)
5694,216706.63,0.0,,,0.0,100141.79000000001,117441.90000000001,80898.44,,,BIKASH BHATTACHARJEE (1940-2006)
5695,,131679.59,58622.1,0.0,52196.25,260643.01,,59999.68,,,RAM KUMAR (B.1924)
5696,,,,,,10974.44,16198.88,0.0,,,SOHAN QADRI (1932-2011)
5697,,,,,,,,0.0,,,MOHAN SAMANT (1924 - 2004)
5698,,,,,,,,0.0,,,KRISHNA SHAMRAO KULKARNI (1916 - 1994)
5699,,,,,,,,0.0,,,MAQBOOL FIDA HUSAIN ((1913 - 2011))
5700,33396.57,,,,,0.0,0.0,24269.53,,,K. LAXMA GOUD (B. 1940)
5701,,,33707.71,12075.98,0.0,41154.16,,4044.92,,,JOGEN CHOWDHURY (B.1939)
5702,,,,,15310.9,,2699.81,18876.3,,,ABDULRAHIMAN APPABHAI ALMELKAR (1920-1982)
5703,19295.8,,,,22270.4,,,6471.88,,,LAXMAN SHRESHTHA (B. 1939)
5704,,,,,83514.0,55558.11,237853.59,10786.46,,,GULAM RASOOL SANTOSH (1929 - 1997)
5705,64566.7,0.0,,,0.0,4801.32,53996.27,0.0,,,SHANTI DAVE (B. 1931)
5706,,,,0.0,,,,0.0,,,SHANTI DAVE (B.1931)
5707,,,,,,,,242695.33,,,MANJIT BAWA (B.1941)
5708,,,,14207.03,55676.0,21948.879999999997,8099.44,25617.84,,,ZARINA HASHMI (B. 1937)
5709,,,,,66115.25,0.0,,26966.15,,,ABDUR RAHMAN CHUGHTAI (1894 - 1975)
5710,,,,,,,,0.0,,,SADEQUAIN
5711,,,46897.69,,,,,43145.84,,,SADEQUAIN (1930 - 1987)
5712,,,653050.17,0.0,,,199786.21,269661.48,,,SUBODH GUPTA (B.1964)
5713,32654.42,,,,,,,18876.3,,,BOSE KRISHNAMACHARI (B. 1962)
5714,,,,,,,,9438.15,,,BINOY VERGHESE (B. 1966)
5715,,,,,0.0,,238663.53,53932.3,,,JITISH KALLAT (B.1974)
5716,,,,,,,,4044.92,,,LI JIAN 1882-1956
5717,,,,,,,,18876.3,,,QIU ZHIJIE (B. 1969)
5718,,,,,,,,94381.52,,,GU WENDA (B. 1955)
5719,,,,,,,,2022.46,,,"A PALM LEAF NAMASANGITI MANUSCRIPT ILLUSTRATION NEPAL, 12TH/13TH CENTURY"
5720,,,,,,,,13483.07,,,"A PAIR OF BUDDHIST PALM LEAF MANUSCRIPT PAGES INDIA, PALA PERIOD, CA...."
5721,,,,,,,,0.0,,,"A TERRACOTTA HEAD OF A NOBLEMAN ANCIENT REGION OF GANDHARA, KUSHAN PE..."
5722,,,,,,,,114606.13,,,"A RED SANDSTONE STELE DEPICTING A CELESTIAL NYMPH INDIA, MADHYA PRADESH,..."
5723,,,,,,,,29662.76,,,"A BUFF SANDSTONE VAISHNAVITE RELIEF CENTRAL INDIA, CA. 9TH CENTURY"
5724,,,,,,,,87639.98,,,"A RED SANDSTONE FIGURE OF KUBERA INDIA, MADHYA PRADESH, 8TH/9TH CENTURY"
5725,,,,,,,,35055.99,,,"A GREEN STONE STELE DEPICTING GAJALAKSHMI INDIA, RAJASTHAN, 16TH CENTURY"
5726,,,,,,,,121347.66,,,"A PILGRIMAGE PICTURE OF SATRUNJAYA INDIA, RAJASTHAN, MOUNT ABU OR SIROHI,..."
5727,,,,,,,,16179.69,,,CYNTHIA WESTWOOD
5728,,,,,,,,269.66,,,ANDREI VOSNESENSKY
5729,,,,255271.93,,,,0.0,,,JOHN DE ANDREA
5730,,,,17048.44,,,22948.42,101123.05,,,JULIO LARRAZ
5731,311998.17,,,42621.09,200711.98,,,21572.92,,,JONATHAN LASKER
5732,,,,,,,,32359.38,,,VITALY KOMAR AND ALEXANDER MELAMID
5733,,,,,,,,5662.89,,,KAY ROSEN
5734,54621.94,,,2841.41,,,2699.81,134830.74,,,FRANK GEHRY
5735,,,,,,0.0,6749.53,0.0,,,JANNIS KOUNELLIS
5736,,,,,,,,1617.97,,,DITI ALMOG
5737,0.0,,,,,,,5662.89,,,SUZANNE CAPORAEL
5738,0.0,,,9234.57,,,,10786.46,,,PETER SCHUYFF
5739,,,,,,,,4314.58,,,SATOSHI WATANABE
5740,,,,,,,,1011.77,,,JUDITH SALOMON
5741,,,,,,,,674.15,,,NICOLAS AFRICANO
5742,,,,,,,,0.0,,,ELIZABETH HUEY
5743,,,,,,,,0.0,,,MALERIE MARDER
5744,,0.0,11724.42,,2783.8,,,6067.38,,,RALPH GIBSON
5745,,,,,,,,404.49,,,RITA MONTLACK
5746,,,,,,,,1078.65,,,BRIAN W. JONES
5747,,,,,,,1349.91,1752.8,,,LINDA BUTLER
5748,,,,,,,,2157.29,,,JANE GOTTLIEB
5749,,,,,,,,876.94,,,JOSEPH ROBINSON
5750,,,,,,,,1416.2600000000002,,,AARON FINK
5751,,0.0,,,,,,3505.6,,,ALEXIS ROCKMAN
5752,,,,,,,,1887.63,,,STEFAN ROLOFF
5753,9647.9,,,,,,,0.0,,,DAVID DEUTSCH
5754,,,,,,,,134.83,,,REGINA BOGAT
5755,,,,,,,,269.66,,,MARK MADEL
5756,,,,,,,,134.83,,,ANN SPERRY
5757,,20854.24,,,,,,16179.69,,,MARY ELLEN MARK
5758,,,,,,,,0.0,,,SILAS SHABELEWSKA
5759,,,,,,,,674.15,,,ABE FRAJNDLICH
5760,,,,,,,,0.0,,,REGINA DELUISE
5761,,,,,,,,742.11,,,"CHRISTO AND JEANNE-CLAUDE, WOLFGANG VOLTZ, PAUL GOLDBERGER"
5762,,,,,,4801.32,,472.45,,,ALBERT HIRSCHFELD
5763,,,,,,,,404.49,,,AMOS MILLER
5764,,,,,,,,269.66,,,MARK VAN DER LAAN
5765,,,,,,,,0.0,,,MIA WESTERLUND ROOSEN
5766,,,,,,,,742.11,,,JOEL OTTERSON
5767,,,,,,,,4449.41,,,JUDY GLANTZMAN
5768,,,,,,,,0.0,,,CANDACE GOODRICH
5769,,,,,,,,0.0,,,DOTTY ATTIE
5770,,,,,,,,0.0,,,ELIAS S. MANDEL GROSSMAN
5771,0.0,,,,,,40497.21,674.15,,,WALTER DAHN
5772,,,,,,,,3505.6,,,IDA APPLEBROOG
5773,14842.92,,,,0.0,,47246.729999999996,20224.61,,,ALLEN JONES
5774,151100.93,20854.23,299265.81,526796.7100000001,311924.79000000004,150898.58,,0.0,,,PETER SAUL
5775,37107.3,,,,20878.5,,,18876.3,,,MAX COLE
5776,,,,,,,,47190.76,,,RONALD DAVIS
5777,34138.71,,20517.73,46172.85,16702.8,58301.73,89093.85,43145.84,,,BOB THOMPSON
5778,,,,39069.34,,,,3370.77,,,ROBERT ARTHUR GOODNOUGH
5779,0.0,23833.41,,,,54872.21,50621.51,0.0,,,ROBERT IRWIN
5780,,,,,,,,0.0,,,EUSEBIO SEMPERE
5781,25232.96,,86467.6,49724.61,,37724.65,114742.08,0.0,,,POL BURY
5782,,,157693.44,46883.2,,30865.62,,0.0,,,JANET FISH
5783,40818.03,41708.47,,,131673.74,,,20224.61,,,KENZO OKADA
5784,,,,,,,186827.11,141572.28,,,WYATT KAHN
5785,,,,,16702.8,0.0,37122.44,0.0,,,JONATHAN MONK
5786,,7076.14,477037.3199999998,1207.03,20182.55,0.0,6749.53,10786.46,,,WILLIAM WEGMAN
5787,,,,,,,,5393.23,,,MARTIN C. HERBST
5788,185684.93,,,,7655.45,,,24269.53,,,ELMER NELSON BISCHOFF
5789,,,,,,,,0.0,,,TIM CRAIGHEAD
5790,,,,,,,,8764.0,,,TRISHA BROWN
5791,,,,,,,,8764.0,,,IRVING PETLIN
5792,,,,,82957.24,89167.35,107992.55,43819.99,,,JOSÉ-MARÍA CANO
5793,,,,,,,,6741.54,,,JEFF SONHOUSE
5794,,,,,,,41172.15,21572.91,,,MATTHEW CHAMBERS
5795,,,,,,,45221.880000000005,0.0,,,BRENDAN FOWLER
5796,,,76941.51000000001,,,,58720.95,13483.07,,,PALOMA VARGA WEISZ
5797,314669.9,59583.53,87346.93,0.0,0.0,,,0.0,,,BANKS VIOLETTE
5798,,,,,,,,7415.69,,,DANIEL ARSHAM
5799,,,,,,,3374.77,808.98,,,HELLEN VAN MEENE
5800,0.0,,,,,,99218.15,20224.61,,,THOMAS HIRSCHHORN
5801,,,,,,,,0.0,,,JAY HEIKES
5802,,,,,,,,12134.77,,,HENRY CODAX
5803,,,,,,,21598.51,0.0,,,VALERIE SNOBECK
5804,,,,,,,,0.0,,,THIERRY DE CORDIER
5805,,,,,,,25648.23,74156.91,,,JOHN DOGG
5806,0.0,7447.94,12457.2,,0.0,0.0,10799.25,0.0,,,HIROSHI SUGITO
5807,,,,,,,,0.0,,,"FOLLOWER OF ANTONIO ALLEGRI, CALLED CORREGGIO"
5808,,,,,,94928.93,,0.0,,,ATTRIBUTED TO THE MASTER OF THE ASHMOLEAN PREDELLA
5809,,,,,,,,0.0,,,CIRCLE OF LUCAS CRANACH THE ELDER
5810,,,,,,,,0.0,,,WORKSHOP OF PIETER COECKE VAN AELST
5811,,,,,,,,0.0,,,"WORKSHOP OF LUCAS CRANACH THE ELDER, CIRCA 1530"
5812,,,,,,,,20224.61,,,"ANTWERP SCHOOL, CIRCA 1540"
5813,,,,,,,,8089.84,,,"ITALIAN SCHOOL, CIRCA 1600"
5814,,,,,,,,4044.92,,,FOLLOWER OF ANDREA DEL SARTO
5815,,,,,,,,24269.53,,,"CREMONESE SCHOOL, LATE 16TH CENTURY"
5816,,,,,,,,0.0,,,NORTHERN ITALIAN SCHOOL
5817,,,,,,,,14831.38,,,FOLLOWER OF FRANÇOIS CLOUET
5818,,,,,,,,37078.45,,,ANTONIO ZANCHI
5819,,,,,,,,25617.84,,,ATTRIBUTED TO JACOB GRIMMER
5820,,11916.71,,,,,,10112.31,,,FOLLOWER OF GERRIT VAN HONTHORST
5821,,,,,0.0,6859.03,,0.0,,,18TH CENTURY FOLLOWER OF REMBRANDT HARMENSZ. VAN RIJN
5822,,0.0,312455.78,14207.03,0.0,5487.22,,12134.77,,,CIRCLE OF SIR PETER PAUL RUBENS
5823,,,,,,,,3370.77,,,FOLLOWER OF HENDRICK CORNELISZ. VAN VLIET
5824,,,,,,,,0.0,,,STUDIO OF HENDRICK TER BRUGGHEN
5825,,,,,,,,0.0,,,CORNELIS PIETERSZ. BEGA
5826,,,,,,,,13483.07,,,RICHARD BRAKENBURG
5827,,,,,,,,13483.07,,,CIRCLE OF ADRIAEN JANSZ. VAN OSTADE
5828,,,,,,,,14831.38,,,PIETER DE MOLIJN
5829,17811.5,29791.76,,,,,,0.0,,,FREDERIK DE MOUCHERON
5830,,,,,,,,0.0,,,FOLLOWER OF PHILIPS WOUWERMANS
5831,,,,,,,,26966.15,,,"CIRCLE OF ANGELICA KAUFFMANN, R.A."
5832,,,,,,,,0.0,,,ATTRIBUTED TO JAN WIJNANTS
5833,,,,,,,,0.0,,,ADRIAEN HENDRICKSZ. VERBOOM
5834,,,,,,,,0.0,,,ATTRIBUTED TO PIETER VAN BREDAEL
5835,,,,,,,,16179.69,,,ATTRIBUTED TO JOHANN MELCHIOR ROOS
5836,,,,,,,,0.0,,,"AMSTERDAM SCHOOL, CIRCA 1640"
5837,,,0.0,,,,,14831.38,,,ATTRIBUTED TO DAVID BAILLY
5838,,,,,,,,17528.0,,,JAN ANTHONISZ. VAN RAVESTEYN
5839,,,,,,,,0.0,,,JAN DE BAEN
5840,,,,,,,,10112.31,,,JACOBUS BILTIUS
5841,,,,,,,0.0,0.0,,,"CIRCLE OF JAN FRANS VAN BLOEMEN, CALLED L'ORIZZONTE"
5842,,,,,,,,0.0,,,ATTRIBUTED TO SIMON PIETERSZ. VERELST
5843,,,,,,,5399.63,0.0,,,"FRANCO-FLEMISH SCHOOL, 17TH CENTURY"
5844,,,,,,,,0.0,,,ATTRIBUTED TO PIER FRANCESCO CITTADINI
5845,,,,,,,,26966.15,,,WORKSHOP OF DIEGO RODRÍGUEZ DE SILVA Y VELÁZQUEZ
5846,,,,,,30865.62,,8764.0,,,CIRCLE OF GUIDO RENI
5847,,,,,,,,14831.38,,,JOHN CLOSTERMAN
5848,,,,,,,,26966.15,,,R. ARNOLD
5849,,,,,,,,16179.69,,,ANTONIO CIOCI
5850,,,,,,,,20224.61,,,CIRCLE OF PIAT-JOSEPH SAUVAGE
5851,,,,,,,,12808.92,,,MICHEL CORNEILLE THE ELDER
5852,,,,,0.0,0.0,,9438.15,,,"JACQUES COURTOIS, CALLED IL BORGOGNONE"
5853,,,,,,28807.91,,20224.61,,,GASPAR PIETER VERBRUGGEN
5854,,,,,,0.0,0.0,37078.45,,,"ROMAN SCHOOL, CIRCA 1620"
5855,,,,,,,,0.0,,,ATTRIBUTED TO GASPARE TRAVERSI
5856,,,,,,,,0.0,,,NICOLA GRASSI
5857,,,,,,,,13483.07,,,ATTRIBUTED TO ANTONIO MOLINARI
5858,,,,,26446.1,,,0.0,,,FOLLOWER OF SALVATOR ROSA
5859,,,,,,,,10786.46,,,STUDIO OF GIUSEPPE MARIA CRESPI
5860,,,,,,,,0.0,,,ATTRIBUTED TO GIROLAMO FORABOSCO
5861,,0.0,,,121373.68,,,12134.77,,,FOLLOWER OF SIR ANTHONY VAN DYCK
5862,,,,,62635.5,0.0,0.0,20224.61,,,"SIR HENRY RAEBURN, R.A."
5863,,,65949.86,,,,,0.0,,,FRANZ CHRISTOPH JANNECK
5864,,,,,,,,0.0,,,STUDIO OF HYACINTHE RIGAUD
5865,,,,,,,,0.0,,,AFTER MARTIN DRÖLLING
5866,,,,,,,,20224.61,,,FRANÇOIS EDUARD PICOT
5867,,,,,,,,0.0,,,NICOLAS-DIDIER BOGUET
5868,,,,,,,,0.0,,,AUGUSTE-XAVIER LEPRINCE
5869,,,,,,,,0.0,,,FREDERICH LEE BRIDELL
5870,,,,,,,,3034.23,,,ATTRIBUTED TO PATRICK NASMYTH
5871,,,,,,0.0,0.0,2696.61,,,"SIR WILLIAM BEECHEY, R.A."
5872,,,,,,,,33707.68,,,"ENGLISH FOLLOWER OF GIOVANNI ANTONIO CANAL, CALLED CANALETTO"
5873,,,,,,,,21572.92,,,PRINCE HOARE II
5874,,,,,,,,21572.92,,,THE LYON MASTER
5875,,,,,,,,9438.15,,,JOSEPH FRANÇOIS NOLLEKENS
5876,,0.0,,,,,,0.0,,,THOMAS BARKER OF BATH
5877,,,,,,,,303099.5,,,ATTRIBUTED TO BERNARDO BELLOTTO
5878,,,,,,,,0.0,,,ATTRIBUTED TO SIR GODFREY KNELLER
5879,,,,,,,,0.0,,,"CONTINENTAL SCHOOL, CIRCA 1810"
5880,,,,,,,,151684.58000000002,,,JEAN-BRUNO GASSIES
5881,,44687.64,,,,,,0.0,,,ADOLPHE YVON
5882,,,,,,,0.0,0.0,,,ROBERT CROZIER
5883,,,,,,,,0.0,,,"ERSKINE NICOL, R.S.A., A.R.A."
5884,,,,,,,,1617.97,,,ATTRIBUTED TO ANDREAS FRANCISCUS VERMEULEN
5885,,,,,,,,8089.84,,,HENRY CHARLES BRYANT
5886,,,,,,,,0.0,,,CHARLES EUPHRASIE KUWASSEG
5887,,,,17048.44,0.0,,,0.0,,,"ITALIAN SCHOOL, 19TH CENTURY"
5888,,,,,,,,20224.61,,,FRANZ XAVIER PETTER
5889,,,,,,,,114606.13,,,HENDRIK REEKERS
5890,70503.87,,,,,,,6741.54,,,PIETRO BARUCCI
5891,,,,,,,,0.0,,,THEODORE MATTIAS VON HOLST
5892,,,,,,,,12808.92,,,KARL HAGEMEISTER
5893,,,,,,,0.0,6741.54,,,HUGO MÜHLIG
5894,93807.25,,,0.0,9743.3,,,10786.46,,,GEORGES WASHINGTON
5895,,,,,,,,0.0,,,WILLEM DE KLERK
5896,,,,,,,,10112.31,,,LOUIS APOL
5897,,,,,,,,24269.53,,,ALFRED WORDSWORTH THOMPSON
5898,428663.52,,,,0.0,44583.67,,6741.54,,,EUGÈNE FROMENTIN
5899,,,,,,,,24269.53,,,EDMUND BERNINGER
5900,,,12457.2,,,,,17865.62,,,ETTORE SIMONETTI
5901,,29791.76,,9944.92,,,,5393.23,,,GUSTAVO SIMONI
5902,0.0,122891.03,,0.0,,,13499.07,10112.31,,,GIULIO ROSATI
5903,,,,,,,0.0,6067.38,,,ALBERTO ROSATI
5904,,29791.76,,,20878.5,8230.83,0.0,39100.92,,,CHARLES THÉODORE FRÈRE
5905,,,,,,,,13483.07,,,GIOVANNI BATTISTA FILOSA
5906,,,,,,,,10112.31,,,HENRI VICTOR LESUR
5907,,,,,,,,43819.99,,,EMILE REGNAULT DE MAULMAIN
5908,,,,,,,,9438.15,,,JULIO MONTENEGRO
5909,339754.45999999996,96078.43,129701.38,63221.28,6959.5,152133.22000000003,118116.84,134830.74000000002,,,ANTOINE-LOUIS BARYE
5910,103900.44,,,,,82994.22,86394.04,22921.23,,,EMILIO SÁNCHEZ-PERRIER
5911,,,,,,,,9438.15,,,LUIS JIMÉNEZ ARANDA
5912,,,,,,,0.0,6741.54,,,HARALD OSKAR SOHLBERG
5913,,,,,,,,0.0,,,WILLEM WITSEN
5914,,,,,,,,9438.15,,,EMMANUEL ZAIRIS
5915,,,,,,,,8089.84,,,RAFAEL SENET
5916,0.0,,6594.99,,,,,26966.15,,,FLORENT WILLEMS
5917,,,,,,,,0.0,,,ADRIEN MOREAU
5918,,,,,,,,26966.15,,,JEAN CAROLUS
5919,31110.76,,,,,17833.47,,4719.08,,,FRANÇOIS BRUNERY
5920,459536.79000000004,125721.23999999999,157400.34,234700.15,161182.02,,149839.66,24269.53,,,VITTORIO REGGIANINI
5921,,,,,,,,7415.69,,,L. A. MARSANO
5922,,,,,0.0,23320.69,16198.88,8764.0,,,FEDERICO ANDREOTTI
5923,,,,26993.36,,4801.32,,17528.0,,,HANS ZATZKA
5924,,,,,,,,11460.61,,,STEPAN VLADISLAVOVICH BAKALOWICZ
5925,,,,,,,,5730.85,,,FREDERIK VERMEHREN
5926,,,,,,,,8089.84,,,GEORGES MOREAU DE TOURS
5927,0.0,,,,96319.48,,,0.0,,,ADOLPHE-ALEXANDRE LESREL
5928,,,,,,,,2022.46,,,PETER BIEGEL
5929,,,,,,20577.08,,12808.92,,,LUCIEN LÉVY-DHURMER
5930,,,,,,,,13483.07,,,PAUL A. DE LA BOULAYE
5931,0.0,,30776.6,,,,67495.34,101123.05,,,FERNAND TOUSSAINT
5932,,,,,0.0,,,33707.68,,,LUIGI BECHI
5933,,,,,,,,0.0,,,"FREDERICK MORGAN, R.O.I"
5934,,,,22731.25,,,,6741.54,,,"ALFRED DE BREANSKI, SR."
5935,,,,,,,,33707.68,,,"FLORENTINE SCHOOL, FOURTH QUARTER 15TH CENTURY"
5936,,,,,,,,53932.3,,,NEROCCIO DI BARTOLOMMEO DE' LANDI AND WORKSHOP
5937,,,,,,,,24269.53,,,DAVID COX R.W.S.
5938,,,,,,,,212493.24,,,"ENGLISH SCHOOL, EARLY 19TH CENTURY"
5939,,,,,,,,33707.68,,,"FRENCH SCHOOL, CIRCA 1795"
5940,,,,,,,,20224.61,,,"VENETIAN SCHOOL, FIRST QUARTER OF THE 15TH CENTURY"
5941,,,,,,,,20224.61,,,MASTER OF TEPLICE
5942,,,,,,,,33707.68,,,MASTER OF SAN MINIATO
5943,,,,,,,0.0,0.0,,,CIRCLE OF PIERO DI COSIMO
5944,,,,,,,,0.0,,,MANNER OF JACOPO DEL SELLAIO
5945,,,,,,,,0.0,,,ATTRIBUTED TO ARCANGELO SALIMBENI
5946,,,,,,,,0.0,,,"VENETIAN SCHOOL, 14TH CENTURY"
5947,,,,,69595.0,,,67415.37,,,MASTER OF LONIGO
5948,,,,,,,,57303.06,,,"ATTRIBUTED TO FRAY ALONSO DE ZAMORA, CALLED MAESTRO DE OÑA"
5949,,,,,,,,0.0,,,"FERRARESE SCHOOL, 16TH CENTURY"
5950,,,,,,,,0.0,,,"ATTRIBUTED TO GIOVANNI DI MARCO, CALLED GIOVANNI DAL PONTE"
5951,,,,,,,,21572.92,,,"FRENCH, CHAMPAGNE, CIRCA 1500"
5952,,,,,,,,40449.22,,,"NORTH EAST FRENCH, POSSIBLY AUBE, CIRCA 1510-1520"
5953,,,,,,,,367818.25,,,"SOUTH NETHERLANDISH, DINANT, CIRCA 1500"
5954,,,,,,,,87639.98,,,"PROBABLY FRENCH, FIRST HALF 15TH CENTURY"
5955,,,,,,,,14831.38,,,"NORTH ITALIAN, PROBABLY LOMBARD, LATE 15TH CENTURY"
5956,,,,,,,,17528.0,,,"SOUTH FRENCH, LATE 15TH CENTURY"
5957,,,,,,,,22921.23,,,"NORTH ITALIAN, LATE 15TH CENTURY"
5958,,,,,,,,251324.5,,,"FRENCH, LANGUEDOC, CIRCA 1525-1530"
5959,,,,,,,,20224.61,,,"NORTH ITALIAN, LOMBARDY, FIRST QUARTER 16TH CENTURY"
5960,,,,,,,,9438.15,,,"SPANISH, PERHAPS CASTILE, 16TH CENTURY"
5961,,,,,,,,25617.84,,,CIRCLE OF HANS BOL
5962,,,,,,,,0.0,,,"FLEMISH SCHOOL, CIRCA 1500"
